ID,RA[hr],Dec[deg],dist[pc],rhm[pc],mass[Msun],age[Myr],[Fe/H],sigma_v0_z[km/s],OpSimID,OpSimRA[deg],OpSimDec[deg]
Cl_Berkeley_35,07 09 57.840,02 44 02.400,5101.7,2.688543996280917,31.625,1161.4486138403413,-0.4974174718196457,0.09859369302856161,2761.0,107.999983,2.308097
[FSR2007]_0101,18 49 14.000,02 46 00.000,1657.0,1.2916524672840328,67.5,7.943282347242823,-0.4974174718196457,0.20781241464603437,2779.0,281.637625,2.83644
C_0627+029,06 30 31.000,02 50 42.000,1027.2,1.495052322694045,11.125,39.5853333027836,-0.4974174718196457,0.07841772793153534,2734.0,98.597192,1.953133
Cl_Melotte_186,18 02 23.520,03 15 36.000,452.71428571428567,7.1393748118491125,2847.221263553003,23.014371984483407,-0.4974174718196457,0.574080716384714,2825.0,269.108822,3.863748
[KPS2012]_MWSC_5356,17 28 23.000,02 53 24.000,1151.0,3.207156305224554,15.5,1603.245390690042,-0.4974174718196457,0.06319725675944678,2733.0,261.402808,1.953133
Cl_Berkeley_28,06 52 06.720,02 55 19.200,3137.3,1.1572841383517212,31.75,34.27677865464505,-0.4974174718196457,0.15057202999866331,2744.0,101.722564,2.141012
[KPS2012]_MWSC_0873,06 28 21.000,02 56 06.000,1710.0,1.2547481110759178,32.5,327.34069487883863,-0.4974174718196457,0.146303880843806,2846.0,97.103299,4.370349
NGC_2319,07 00 41.000,03 02 06.000,1042.5,1.088678508139399,59.20783616467885,645.9610264616299,-0.4974174718196457,0.21199821835379937,2756.0,104.858002,2.264747
NAME_CV_Mon_Cluster,06 37 06.000,03 04 40.800,1635.6799999999994,0.8552596774327466,42.5,111.55497386930031,-0.4974174718196457,0.202645940253948,2734.0,98.597192,1.953133
[KPS2012]_MWSC_1145,07 13 26.000,03 08 54.000,1031.0,1.1624872205556296,27.5,912.0108393559116,-0.4974174718196457,0.1398185179530935,2761.0,107.999983,2.308097
Cl_Berkeley_30,06 57 45.120,03 13 44.400,4987.125,2.7321690390408606,26.125,455.07195780826316,0.0,0.0888928453978117,2756.0,104.858002,2.264747
[KPS2012]_MWSC_0883,06 30 18.000,03 23 24.000,1791.0,1.605339495053012,74.5,431.519076827765,-0.4974174718196457,0.19583356602752183,2846.0,97.103299,4.370349
NGC_2270,06 43 59.000,03 28 12.000,1407.5,6.2368361991714725,565.9784017118197,522.4102830335763,-0.4974174718196457,0.27384839585057885,2848.0,100.209808,4.576897
[KPR2005]_31,07 01 05.000,03 31 48.000,673.5,0.4797566307054979,20.605521817627928,234.3967012758774,-0.4974174718196457,0.1883969019183614,2756.0,104.858002,2.264747
[KPR2005]_21,05 28 42.960,03 31 37.200,420.7,4.410011775863456,391.02955795729866,11.439371637698512,-0.4974174718196457,0.27069320867475993,2792.0,81.518291,3.055542
[KPS2012]_MWSC_1192,07 22 00.720,03 33 25.200,2697.4666666666667,1.1720874340964156,30.5,645.6542290346562,-0.4974174718196457,0.14664334409611568,2754.0,111.142004,2.264747
[KPS2012]_MWSC_1003,06 52 11.040,03 39 43.200,1564.6,1.2777927092468049,49.5,616.5950018614809,-0.4974174718196457,0.178922450537261,2864.0,103.321999,4.728603
[KPS2012]_MWSC_0926,06 36 17.280,04 00 39.600,1983.4333333333327,0.6408188653309818,15.166666666666664,524.8074602497734,-0.4974174718196457,0.1398523819980157,2848.0,100.209808,4.576897
[KPS2012]_MWSC_5154,12 24 58.000,04 02 42.000,799.0,3.207156305224554,6.0,3162.2776601683795,-0.4974174718196457,0.0393195014994133,2853.0,187.790204,4.576952
NGC_6481,17 52 48.000,04 10 00.000,1836.0,4.834470663263095,20.5,3630.7805477010174,-0.4974174718196457,0.05919634697018452,2825.0,269.108822,3.863748
[KPS2012]_MWSC_2830,18 10 04.000,04 13 18.000,4297.0,1.568435138844897,42.5,2238.721138568338,-0.4974174718196457,0.14964204147010718,2815.0,272.225783,3.595781
NGC_6755,19 07 46.080,04 13 26.400,1805.533333333333,2.9138372840797544,1746.0,60.80008473083939,-0.4974174718196457,0.7036908642689853,2879.0,286.393406,5.090318
Cl_Czernik_39,19 07 42.240,04 20 13.200,1944.9333333333327,1.3350800725730116,37.875,63.095734448019286,-0.4974174718196457,0.1531140714835146,2879.0,286.393406,5.090318
[KPS2012]_MWSC_0497,05 17 31.000,04 25 06.000,2220.0,2.4172353316315482,10.0,301.9951720402018,-0.4974174718196457,0.05846998391598952,2906.0,79.994787,5.419953
RMC-4b,06 34 14.000,04 27 36.000,1174.0,2.380330975423432,8.5,194.98445997580413,-0.4974174718196457,0.05432293545207444,2846.0,97.103299,4.370349
[KPS2012]_MWSC_5344,17 15 29.000,04 34 12.000,1604.0,3.207156305224554,19.0,2089.2961308540407,-0.4974174718196457,0.06996956572334971,2847.0,259.790192,4.576897
Cl_Dias_2,06 09 09.840,04 34 22.800,3242.15,2.6755953412561286,215.75,1244.3580911085776,-0.4974174718196457,0.2581413802087197,2826.0,90.891178,3.863748
C_0620+046,06 23 14.000,04 35 24.000,1775.0,6.015410061922783,42.333333333333336,234.42288153199178,-0.4974174718196457,0.0762607470460201,2846.0,97.103299,4.370349
NGC_2269,06 43 16.320,04 37 40.800,1681.857142857143,12.896563982155412,76.19902742352517,326.90210426301843,-0.4974174718196457,0.06987633957425726,2848.0,100.209808,4.576897
C_0635+047,06 36 48.720,04 58 19.200,1581.0285714285715,5.3487686010340765,51.87912039628276,11.73968413537761,-0.4974174718196457,0.08952860927069461,2848.0,100.209808,4.576897
NGC_6756,19 08 43.440,04 42 39.600,2055.92,0.8430644736694538,71.125,183.0502668102121,-0.4974174718196457,0.2640421050495136,2879.0,286.393406,5.090318
[FSR2007]_0128,20 31 01.000,04 43 12.000,1504.0,0.6089218774339012,15.5,2511.886431509582,-0.4974174718196457,0.14503656360689313,2817.0,306.891203,3.863689
C_0633+048,06 36 27.000,04 46 24.000,2025.0,0.8118958365785349,23.5,316.227766016838,-0.4974174718196457,0.15465936228318614,2848.0,100.209808,4.576897
NGC_2180,06 09 45.000,04 48 18.000,1558.0,1.383913357804321,46.165597292523096,2089.0298146451664,-0.4974174718196457,0.1660340723006092,2828.0,93.999042,4.126743
[KPS2012]_MWSC_5350,17 22 01.000,04 54 54.000,1914.0,3.207156305224554,25.0,2985.382618917957,-0.4974174718196457,0.08026059634513388,2847.0,259.790192,4.576897
Cl_Czernik_38,18 49 48.240,04 57 54.000,1807.725,1.3748666143922188,261.7,16.318415433125857,-0.4974174718196457,0.3966103280035668,2891.0,283.188542,5.208598
C_0620+051,06 22 55.000,05 06 00.000,2670.0,5.886244815194378,103.5,1396.3683610559362,-0.4974174718196457,0.12054340519642699,2846.0,97.103299,4.370349
[KPS2012]_MWSC_0789,06 12 16.000,05 11 06.000,1917.0,1.9374787009260488,63.5,616.5950018614809,-0.4974174718196457,0.1645738523774818,2828.0,93.999042,4.126743
[KPS2012]_MWSC_5351,17 23 13.000,05 20 30.000,1288.0,3.207156305224554,15.0,1584.8931924611109,-0.4974174718196457,0.06216959060027588,2847.0,259.790192,4.576897
Cl_Berkeley_78,07 23 39.120,05 22 12.000,4660.366666666667,2.8638457642038437,39.5,2818.382931264449,-0.4974174718196457,0.1067618710837913,2870.0,109.56012,4.809381
NGC_2252,06 34 30.000,05 22 12.000,900.0,2.0297395914463374,61.58306960785383,713.5676303563049,-0.4974174718196457,0.15834448645921878,2962.0,98.715509,7.027631
[KPS2012]_MWSC_0671,05 48 02.000,05 23 42.000,2143.0,2.8231832499208145,28.0,89.12509381337459,-0.4974174718196457,0.0905319599154795,2926.0,86.285431,5.984247
IC_4756,18 38 35.760,05 26 06.000,469.9,5.9403026436387565,916.6234523241452,537.3206571535999,-0.05,0.3570948917127335,2905.0,280.005213,5.419953
NGC_2186,06 12 07.440,05 27 10.800,1612.2571428571425,1.1515746050351732,34.87284785070812,128.89386269017035,-0.4974174718196457,0.15819403699729184,2938.0,92.525242,6.538104
[KPS2012]_MWSC_2839,18 12 22.000,05 28 30.000,2495.0,3.1553224557938515,19.0,716.1434102129027,-0.4974174718196457,0.07054193484940757,2925.0,273.714569,5.984247
[KPS2012]_MWSC_0530,05 24 27.000,05 28 36.000,2795.0,3.3952007711466003,23.0,181.97008586099827,-0.4974174718196457,0.07482102073505359,2906.0,79.994787,5.419953
NAME_Archinal_1,18 54 50.160,05 33 00.000,1569.3666666666668,0.9511259418665574,37.5,100.0,-0.4974174718196457,0.1805049272684358,2891.0,283.188542,5.208598
[BDS2003]_11,19 08 44.000,05 35 48.000,2093.0,0.8118958365785349,21.5,251.18864315095814,-0.4974174718196457,0.14793179054271746,2879.0,286.393406,5.090318
IC_4665,17 46 12.960,05 36 54.000,362.1714285714285,3.960417681831599,225.0216264069387,34.38313222349757,-0.03,0.21668760796687117,2937.0,267.474758,6.538104
[KPS2012]_MWSC_1376,07 53 34.000,05 42 00.000,1659.0,0.9041567270988228,23.5,588.8436553555886,-0.4974174718196457,0.14655630714542062,2838.0,118.896698,4.370346
[FSR2007]_0091,17 38 21.000,05 43 18.000,1660.0,0.8118958365785349,13.0,2818.382931264449,-0.4974174718196457,0.11503075230710277,2955.0,264.37673,6.798907
NGC_2143,06 03 12.000,05 44 42.000,1145.0,1.1809393986596872,57.09650294046385,970.5562715618794,-0.4974174718196457,0.19988646606456825,2934.0,89.414255,6.262114
Cl_Berkeley_26,06 50 11.000,05 45 18.000,3249.333333333333,2.7309223594005267,240.375,345.1075893275773,-0.7,0.2697009108152269,2864.0,103.321999,4.728603
Cl_Berkeley_27,06 51 20.880,05 46 19.200,5660.15,1.6708386566994289,27.625,1995.2623149688827,-0.4974174718196457,0.11688972238429332,2864.0,103.321999,4.728603
[KPS2012]_MWSC_5651,05 10 44.000,05 53 24.000,2485.0,3.207156305224554,15.0,1678.804018122559,-0.4974174718196457,0.06216959060027588,2892.0,76.811458,5.208598
[KPS2012]_MWSC_4561,20 23 53.000,05 54 00.000,1968.0,3.207156305224554,31.5,2511.886431509582,-0.4974174718196457,0.09009229595449554,2935.0,305.414235,6.262169
C_0628+059,06 31 41.000,05 58 30.000,855.6,3.230096125758509,49.82440980244,179.82672484683013,-0.4974174718196457,0.11290308247147753,2962.0,98.715509,7.027631
NGC_2202,06 16 52.000,06 01 36.000,1420.0,0.9041567270988228,20.140427220329602,932.0168146949617,-0.4974174718196457,0.1356765905276194,2956.0,95.62327,6.798907
C_0634+060,06 37 06.720,06 00 07.200,1573.6,3.0951337728249824,1889.6505607479285,4.358931966226699,-0.4974174718196457,0.7103027227255378,2962.0,98.715509,7.027631
[KPR2005]_34,07 10 37.000,06 04 48.000,513.5,1.1255828643475143,36.55321370127249,260.2629253779951,-0.4974174718196457,0.16381983622636473,2991.0,107.999991,7.36386
[KPS2012]_MWSC_5358,17 37 10.000,06 08 06.000,1553.0,3.207156305224554,24.0,1174.8975549395304,-0.4974174718196457,0.0786390029988266,2955.0,264.37673,6.798907
Juchert_3,19 07 32.640,06 16 44.400,2055.2000000000007,1.9875069892086024,39.16666666666666,1.0,-0.4974174718196457,0.12761343968952926,2879.0,286.393406,5.090318
C_0700+064,07 03 19.200,06 22 55.200,4225.9000000000015,2.4672488197400373,13.75,988.553094656937,-0.38,0.06786366579705028,2984.0,104.902634,7.32371
[KPS2012]_MWSC_5340,17 10 28.000,06 25 30.000,1361.0,3.207156305224554,23.0,2917.427014001166,-0.4974174718196457,0.07698325960637414,2969.0,258.192334,7.207725
Cl_Berkeley_32,06 58 07.200,06 25 58.800,4738.2,3.1617613665659654,246.7,2889.073965632225,-0.4566666666666666,0.25392909894952237,2984.0,104.902634,7.32371
NGC_6633,18 27 22.800,06 36 54.000,374.08571428571435,1.2117854586341603,103.48879137842592,479.12845200381327,-0.016666666666666666,0.26566003789613973,2914.0,276.848561,5.690052
[KPS2012]_MWSC_0997,06 50 28.800,06 36 43.200,3628.8,0.8103868478287464,16.666666666666668,398.10717055349687,-0.4974174718196457,0.13036788621101886,2970.0,101.807666,7.207725
[KPS2012]_MWSC_5359,17 38 08.000,06 37 06.000,1721.0,3.207156305224554,20.5,1603.245390690042,-0.4974174718196457,0.07267906113217718,2955.0,264.37673,6.798907
[KPS2012]_MWSC_1012,06 54 04.000,06 43 30.000,1905.0,0.9779654395150535,38.5,851.1380382023759,-0.4974174718196457,0.18036864892524548,2984.0,104.902634,7.32371
[KPS2012]_MWSC_3148,19 39 00.000,06 46 06.000,3685.0,6.163027486755242,10.0,199.52623149688827,-0.4974174718196457,0.03661806479296951,3011.0,294.452143,7.766655
Juchert_18,06 31 27.360,06 48 14.400,3406.933333333333,1.0120376667901272,19.0,1047.1285480508986,-0.4974174718196457,0.12455779264012705,2962.0,98.715509,7.027631
NGC_2236,06 29 39.840,06 50 02.400,2867.9666666666667,3.9682082618604055,87.9,638.4292124349728,0.0,0.13529746208810425,2962.0,98.715509,7.027631
C_0636+069,06 38 50.000,06 54 54.000,1191.0,3.24758334631414,43.0,50.11872336272725,-0.4974174718196457,0.1046035722458235,2962.0,98.715509,7.027631
Cl_Czernik_25,06 13 43.680,06 57 10.800,1954.6333333333328,0.9938954847953498,106.5,331.1311214825908,-0.4974174718196457,0.2975753041743088,2938.0,92.525242,6.538104
[KPS2012]_MWSC_0786,06 11 48.720,07 01 12.000,2312.6,1.853300210723916,57.16666666666666,316.227766016838,-0.4974174718196457,0.15965811166092078,2938.0,92.525242,6.538104
C_0524+070,05 27 32.000,07 04 30.000,2376.0,4.1332878953089045,33.5,1258.9254117941662,-0.4974174718196457,0.08184026303862632,3020.0,81.635517,8.045528
C_0519+070,05 22 32.000,07 09 36.000,1031.0,1.0148697957231687,22.0,1513.561248436207,-0.4974174718196457,0.13384391080760089,3020.0,81.635517,8.045528
[KPR2005]_26,06 50 26.000,07 15 00.000,890.5,1.6422438512611277,22.993358969253308,103.40609650144731,-0.4974174718196457,0.10756595283920661,2970.0,101.807666,7.207725
[KPS2012]_MWSC_0836,06 18 58.000,07 19 36.000,2928.0,4.0225748266845605,46.0,831.7637711026711,-0.4974174718196457,0.09721186861061708,2956.0,95.62327,6.798907
C_0545+073,05 48 40.800,07 22 26.400,2559.175,2.423275309238264,57.66666666666666,1230.268770812381,-0.4974174718196457,0.14023405320033666,3039.0,87.935522,8.65422
[KPS2012]_MWSC_2864,18 16 29.000,07 23 30.000,2153.0,0.6642784117460739,20.0,1035.1421666793449,-0.4974174718196457,0.15773656158763674,3033.0,275.211317,8.360616
[KPS2012]_MWSC_1096,07 06 13.000,07 24 00.000,2605.0,2.5464005783599504,15.5,1122.0184543019652,-0.4974174718196457,0.07092427876016173,2991.0,107.999991,7.36386
[KPS2012]_MWSC_2682,17 45 45.000,07 29 00.000,5011.0,1.8821221666138763,18.0,2511.886431509582,-0.4974174718196457,0.08890061981258414,2937.0,267.474758,6.538104
NGC_2254,06 35 47.760,07 40 15.600,2554.9666666666667,1.7540004681461507,40.8,396.3917156007892,-0.4974174718196457,0.13864610397663066,2962.0,98.715509,7.027631
Cl_Berkeley_22,05 58 28.320,07 45 46.800,7292.2199999999975,2.1221424089405363,198.0,2648.395580084189,-0.30666666666666664,0.2776756352250491,2934.0,89.414255,6.262114
NGC_6828,19 50 15.000,07 54 18.000,601.5,0.8672523708907077,25.38651390493885,181.82348419447158,-0.4974174718196457,0.15553252652708194,3023.0,297.635538,8.04559
[KPS2012]_MWSC_1399,07 58 54.000,07 57 00.000,2376.0,1.4577220702205511,9.0,1000.0,-0.4974174718196457,0.07142928966628226,2950.0,120.376771,6.798905
[KPS2012]_MWSC_5751,20 35 46.000,07 59 06.000,1532.0,3.207156305224554,28.5,1778.2794100389228,-0.4974174718196457,0.08569486677316929,2943.0,308.525212,6.538108
C_0631+081,06 34 12.000,08 00 18.000,1382.357142857143,3.837174339273927,183.57673821438348,56.06100939032569,-0.4974174718196457,0.19883622071603066,2962.0,98.715509,7.027631
[KPS2012]_MWSC_1397,07 58 37.000,08 03 24.000,2362.0,2.232713550590971,23.5,630.9573444801944,-0.4974174718196457,0.09326310454708583,2950.0,120.376771,6.798905
[KPS2012]_MWSC_3120,19 25 43.000,08 04 48.000,2883.0,1.383913357804321,30.5,1059.2537251772897,-0.4974174718196457,0.1349546677021988,3001.0,291.236538,7.57021
[KPS2012]_MWSC_2889,18 19 10.000,08 07 42.000,2496.0,1.8452178104057613,27.5,1995.2623149688827,-0.4974174718196457,0.11097750815565155,3033.0,275.211317,8.360616
C_0521+081,05 23 43.000,08 09 36.000,1710.0,0.7380871241623046,17.0,389.04514499428046,-0.4974174718196457,0.1379631454013719,3020.0,81.635517,8.045528
Cl_Berkeley_31,06 57 37.440,08 17 06.000,6131.32,5.883083614705715,36.5,3103.508209979255,-0.4,0.07160384814923729,2984.0,104.902634,7.32371
C_0633+084,06 36 18.000,08 19 48.000,1601.333333333333,1.1660653431217285,22.16666666666667,295.2193202278424,-0.4974174718196457,0.12533754749657408,2962.0,98.715509,7.027631
NGC_2251,06 34 43.200,08 20 13.200,1378.5571428571427,1.915941079536956,94.72467954134287,229.95586118673504,0.08499999999999999,0.20213100665508746,2962.0,98.715509,7.027631
[KPS2012]_MWSC_0476,05 09 40.000,08 35 42.000,2882.0,3.081513743377621,35.5,451.8559443749217,-0.4974174718196457,0.09757185532310536,3016.0,78.452196,7.766661
NGC_2039,05 46 12.000,08 40 30.000,2241.0,4.004122648580502,53.5,380.18939632056123,-0.4974174718196457,0.10507893108681686,3039.0,87.935522,8.65422
[KPS2012]_MWSC_1342,07 47 55.000,08 52 48.000,2669.0,1.5130786045327242,23.0,105.92537251772896,-0.4974174718196457,0.11207935268532819,3078.0,115.689003,9.702299
[KPS2012]_MWSC_0952,06 40 22.000,09 00 18.000,1775.0,0.9041567270988228,23.5,891.2509381337442,-0.4974174718196457,0.14655630714542062,3084.0,100.311007,9.702306
B_35,05 43 41.000,09 05 42.000,612.0,1.826765632301704,132.5,831.7637711026711,-0.4974174718196457,0.2448268044277782,3034.0,84.788683,8.360616
[D2005c]_DC7,06 29 24.480,09 10 48.000,3441.0,0.9027022735376936,639.5,9.466666666666667,-0.4974174718196457,0.7651391909572989,3076.0,97.234861,9.49079
[KPS2012]_MWSC_5633,04 33 25.000,09 24 00.000,1481.0,3.207156305224554,16.5,1258.9254117941662,-0.4974174718196457,0.06520401670868523,3126.0,67.113412,10.097047
[KPS2012]_MWSC_0970,06 43 53.000,09 25 30.000,1306.0,0.8857045489947654,42.5,707.9457843841373,-0.4974174718196457,0.19913264783932388,3084.0,100.311007,9.702306
C_0634+094,06 36 30.240,09 27 54.000,2924.625,5.6491019694939055,641.8333333333334,3998.1851067789203,-0.15,0.30641771397971956,3084.0,100.311007,9.702306
[KPS2012]_MWSC_4375,17 52 57.000,09 30 54.000,3772.0,3.207156305224554,53.0,2371.3737056616555,-0.4974174718196457,0.1168611922343522,3051.0,268.944826,8.950029
NGC_2459,07 52 02.000,09 33 24.000,2376.0,1.8821221666138763,7.0,977.2372209558113,-0.4974174718196457,0.05543927680175621,3070.0,118.765159,9.490783
Cl_Alessi_56,19 06 53.000,09 35 24.000,5745.0,1.7345047417814154,19.0,384.5917820453543,-0.4974174718196457,0.09514401971697393,3101.0,286.366083,9.930413
[KPS2012]_MWSC_0488,05 13 35.000,09 40 48.000,1649.0,0.7565393022663621,22.5,354.81338923357606,-0.4974174718196457,0.1567718029252957,3124.0,76.886613,10.096992
Cl_Alessi_14,06 30 26.000,09 44 30.000,2088.0,0.5535653431217283,13.5,398.10717055349687,-0.4974174718196457,0.14196290542887305,3076.0,97.234861,9.49079
Cl_Collinder_69,05 35 10.080,09 48 46.800,423.91666666666674,3.3960022774374856,184.13214132373488,6.078299530028675,-0.4974174718196457,0.21167679760161748,3146.0,83.279858,10.721601
[KPS2012]_MWSC_3380,20 37 46.000,09 58 06.000,4011.0,1.7898612760935884,25.5,2818.382931264449,-0.4974174718196457,0.10850577301105149,3065.0,310.152075,9.234647
NGC_2312,06 58 48.000,10 16 48.000,2436.0,3.7088877989155793,19.5,645.6542290346562,-0.4974174718196457,0.06591555288119325,3094.0,103.385849,9.85417
NGC_6709,18 51 20.640,10 20 02.400,1055.6285714285714,1.5817195590535045,139.41372273165166,101.26972940954175,-0.4974174718196457,0.2698860646751025,3123.0,283.113387,10.096992
NGC_6724,18 56 42.000,10 24 54.000,4813.0,5.904696993298438,33.0,944.0608762859227,-0.4974174718196457,0.06795956697672623,3123.0,283.113387,10.096992
[KPS2012]_MWSC_5645,05 00 52.000,10 26 42.000,2371.0,3.207156305224554,21.5,1023.2929922807537,-0.4974174718196457,0.07443061507257484,3102.0,73.633917,9.930413
NGC_2141,06 02 56.160,10 27 03.600,4300.575,5.296886195943609,202.5,1988.615742639127,-0.22,0.17774387082790025,3164.0,89.5832,11.358251
[KPS2012]_MWSC_4602,21 02 46.000,10 45 54.000,1274.0,3.207156305224554,40.5,609.5368972401694,-0.4974174718196457,0.10215506148789671,3079.0,316.310984,9.702301
NAME_Poole_J1856+10.8,18 55 53.000,10 46 24.000,4389.0,4.0225748266845605,21.5,944.0608762859227,-0.4974174718196457,0.06645988804526633,3123.0,283.113387,10.096992
NAME_Poole_J1855+10.8,18 55 08.000,10 46 30.000,4457.0,3.1737746338979096,33.5,944.0608762859227,-0.4974174718196457,0.09339568296344604,3123.0,283.113387,10.096992
NGC_2259,06 38 31.920,10 53 06.000,3062.425,1.8429797078723809,58.66666666666666,421.69650342858233,0.07,0.1621914180738067,3084.0,100.311007,9.702306
NGC_1662,04 48 47.520,10 52 55.200,432.7833333333333,1.5563858366750642,76.87493953334784,369.5388684830548,-0.0925,0.20203480821579953,3198.0,71.999984,12.30701
NGC_6525,18 02 04.000,11 01 00.000,3221.0,7.879080050432599,30.5,2818.382931264449,-0.4974174718196457,0.05655937534427399,3163.0,270.4168,11.358251
[FSR2007]_0979,06 31 15.360,11 04 51.600,2258.6666666666665,1.3498398568713892,43.66666666666666,501.1872336272715,-0.4974174718196457,0.16350323049439258,3194.0,98.82415,12.210333
[KPS2012]_MWSC_2724,17 51 16.000,11 09 42.000,1596.0,0.8672523708907077,14.0,89.12509381337459,-0.4974174718196457,0.11550045925206254,3173.0,267.317051,11.673479
